Ligne (ID);Ligne (nom court);Date de début de validité;Résolution;Image
0121;N1;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c081e1eda9f8cb8fef32a4ff5eaf2734
0482;Ts82;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bfc7e4a78af6ddcdd94d3f035ddf5e3b
0121;N1;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/97e71173817f29ddca89ef6658262a35
0803;API;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6f2e7c0e512c1195437a22523f03749d
0804;TTZ;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5a1be2b150c2bf5e9b25b24c89c200e1
0006;C6;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8dda2a9c2ca99e5ea9f6d2b7d612dbee
0012;12;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ea289044e457bbbccabb3fd49a2d71ba
0014;14;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2335576c7ab012f7b12192a69f9c19ff
0036;36;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4d4eeeb2aa148c012aaccdb2aefbac7e
0051;51;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2078cc0e27a7191a0084e6dd4d8b09c4
0053;53;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3eafddbb261b5ace4486dcaf4d3dfce3
0054;54;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/11c3aa5b5d4b82db39a984c2194464de
0056;56;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e63809074cd188637d34def7d0093bd5
0057;57;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c3db4dba511a1c02430c870f929f29af
0064;64;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/aba3763960aae6ed2d19250ad367d030
0072;72;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c155434390f2a3dc9b9d4ee28a50afcf
0077;77;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2313214a3e1053828d4db8a94426a14a
0080;80;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/266785a86cbc3cf79f0b79bad1da905c
0152;152ex;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3bd10a4df375a886f7084406928e76ef
0159;159ex;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4de9f04409df39c4439cce0d6a01a2ba
0202;202;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4ccff0f2f2725b26f95361631c1a55d2
0204;204;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/578117909a29a789af05946bbaf000ba
0205;205;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8a56c5a78c004774edf93574ad249d14
0211;211;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ff3f933d23572a1bafbd9357924b1f20
0212;212;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14c137e3b9260ab6480278fe522ad6fe
0220;220;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/639ebcb7e5ecdef8987f170472ea83b3
0223;223;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cdb8a7453a6c54a8cf072a34890ce9e6
0225;225;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f4e1a2d06e9c3ddef7e6428687f58d82
0233;233;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/29e736fd401d53db07f47cee3273f446
0236;236;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2d7a67dbd2c0565a889140d8a1b56e57
0237;237;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2ced127eec19f1724f4a5794dd4b8f7d
0238;238;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7ee32e03dff68d2537985cebf8fd10af
0243;243;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5d7cf4ad0a8d6b5eae32a1a019efbd41
0470;RPI-1;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/51935a2e2fe9606db4b4ee11cc50bca7
0403;Ts3;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3e0afe6419aa7f5b5623073d2710e7a0
0406;Ts6;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d90c43e0f0413dfad77b24404d0a6e39
0408;Ts8;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/147c54e3787d7e27ad776e2b72076dad
0411;Ts11;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/84e3cd77f0c0c5debfd23ce633250393
0412;Ts12;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/06192db68e8e78e7e6fbdcfdae23ab76
0441;Ts41;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7552689fe9e91f8d62c52ac4e946629f
0453;Ts53;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c5ecf4b05f9b8aeb6fa55c560fe923cf
0481;Ts81;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8505a37631cb0bfe0aa7a14da46319e9
0121;N1;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/675c301fb43b893085ddbc7ad50df7ff
0806;BDS;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/834778947271430e3dd44251a456a7ab
0009;9;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8bf49e59516affb567cb3eb0d5107daf
0013;13;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3b154315cbeb3857edbd2133b9fcbfb2
0044;44;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f8cc4e45c4823ce36b75d015f507b38c
0051;51;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14739e78f553e07166f462bf891d70b3
0062;62;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4de9790fe0ad4c76646927e07d083378
0063;63;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5aeed2d081a9f63a368d6278384b9bd8
0068;68;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3b3f6d782b627aee87de6d894fcc71a3
0071;71;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c73ec27c710c148b91e3866896ba1bd8
0075;75;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/758dca58a156bbe4178c5cfc3da9c934
0094;94;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/923efe7ece251352f5c39c741a34a244
0153;153ex;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/46d00a832f3a87f8037a4205483d2f3a
0156;156ex;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b61815a39ec8b389aa15e9cd3325260b
0159;159ex;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/818fe2f7555f0d00eb2111f881483347
0172;172ex;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/10d0abd984f9f3828e647dccd0934ad0
0201;201;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c64a1b47a487646a83f15b8f97e99fa9
0215;215;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b04b9c99e9016b49bdfcf72411b992fe
0216;216;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d25305bdaa9afca1e7bdfe2e24a83d8c
0228;228;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bf5e0bca7761379a0d2560e6b5de1d3c
0231;231;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/af663844ee8e84e2f13d821766a300a9
0234;234;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0cc11d71b649744d4075cd4ce4a7380d
0237;237;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4acb74fb0e1ccabd7189d11e582f2b61
0239;239;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0cdbaa240f9405b7cb0e02151455565f
0241;241;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/865a8fd33e286bb8c028477f6afdd40f
0243;243;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0592837d874ee5e368d1a36247dfa65f
0402;Ts2;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/95a7bf79fad18ef72ded9f51205e34c2
0444;Ts44;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7bd9b06f9b4469dba33991989d70c084
0453;Ts53;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6fc844f43429bf5d16fad5d7562e2cee
0466;Ts66;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/486a179752ae3a3b51e0e4969ae543d6
0481;Ts81;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b0d230aa943cc3d4eaa42fb043526db9
0003;C3;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ec007ca736a22332ea7188ab13cede2b
0009;9;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/18a9296e2e2618c4e0321174fe89d3eb
0013;13;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d2c09fabc13b0bcf03b6a835fb161afa
0031;31;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/63253a7109c6b107b8ebeedb9a8567c1
0034;34;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8d3ae9783b91e616165abee6af552e3a
0036;36;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c4ecb749708940b740d34008ad00ec43
0040;40;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1c0a9020ed06897cd3680d279034fa17
0054;54;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/935c3c6bb9cf8fb390d42caae720ac32
0061;61;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/dea8ccd0298c381015ec0b8beaf7c69a
0062;62;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/53935ee601043089c04cc27040733c6a
0063;63;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/797600b7c033f63874680d6321a5c44d
0065;65;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9cad6e068072f78cd4dac3530c159f6f
0074;74;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e9b20ffe12660e89ecfac9730e734f52
0076;76;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0fe3896d809656f89d1fdc8a92dd737b
0080;80;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b770a555ac341c536fe9133e99f43bf9
0090;90;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c29fc6b5da40b9e03fd4dac28b39f379
0091;91;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e441e195614a5e2f554b773e5cad21ff
0153;153ex;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0990a7d1a522340aedd1d5b9add24112
0164;164ex;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/95662677ae010d949527af943add25f8
0167;167ex;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/18c9b2f3242db1b29b686c6c0cc92e1a
0202;202;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/661fe6fdbf201619cb378e3ec59884ec
0211;211;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/238ec17c3ae5e6076fda102349777374
0213;213;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/85280ec48deca85ae244548cd96447ad
0218;218;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/adc7b5c742d6dfd188173943ed7d8d13
0225;225;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a88979e118511046305cdd69bc5b324a
0242;242;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/625f5fc61fe7bb020a81e580cae161f3
0402;Ts2;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/339f63bdee00df12a597ee0fc8e7b03a
0406;Ts6;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/74c31df6eff2cec27441a562dd930307
0075;75;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8c48b88d561940d39d101faca125af5b
0159;159ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/19a4343fca0261394b7d7a1473a65b80
0164;164ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fb773cd62e69ded80287d10d97f7be55
0167;167ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/42ddfd92a27f0188cdf0153e686c6b26
0201;201;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cf286e46c05850096d0bc075644be6e7
0204;204;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/27f2fa0e91864ddd0d9340644ea161bf
0205;205;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8090e0778d44262b454e40864fe21368
0208;208;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f7eef4d6869df606068edb770c1398a1
0218;218;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/900ed8f3369cf3e515ba804cc49302fc
0221;221;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c072495645322c1d06856b5d20894681
0223;223;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4dc4c0e25ab7de20ce644868fac03dcb
0238;238;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3a90c7b99889aeca27c23ecf3cec8dc5
0407;Ts7;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2278b42443d4911debf96455ac2b3243
0412;Ts12;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/08307ea8814b4495b0e1838a39ef4a6a
0433;Ts33;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9ff8df15c58ad789e3ed943e3d93d121
0436;Ts36;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/518cf3ab7c1dd9f408dd259ad0123f10
0452;Ts52;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/413a776b8ee8d723e099cb1353613733
0453;Ts53;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/dd888447bb855b15cf3203072b4e3b66
0455;Ts55;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7491bec129962933f8065d297539aa61
0803;Api'Bus;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9ae966e73ef7d55b5858556e676e8047
0806;BDS;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/50cff55b07ddd1e3b3b138e9b8a051f3
0901;NAV;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/41e6d8190558356346c99c0ec4be202f
0034;34;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ffbc22c9350637b094edf91a16c856c0
0041;41ex;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0c376ca29ec8649e2552ec84d5e8cb09
0044;44;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c16b1c60a754949920db0bda2b0d014c
0057;57;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cfe89f7ff0beaa63b7ea4504936e0ff1
0062;62;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f6353df71d35ebbd58d4aae5ace8f782
0063;63;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9ccfaca36218054b1d47a194e6f6c91f
0068;68;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/507881f860fb38ce5ae06300f837176a
0071;71;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cb8529056ab840f586e6c2d5f3e03beb
0076;76;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/84cf5ba14c9c11f33c3709f795630e9c
0078;78;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7aafa42e923238cd5eac3084d98830c2
0081;81;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3c70a698716aab46e8b735eedb0b644a
0089;89;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/44fab2ff47c9a1600967dc57fe6d7822
0090;90;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/201f85428e80f08a3fd314faf9883edf
0152;152ex;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/135fb1dbfad4fc4d6c4b4ac38a5a3bf5
0153;153ex;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1abe4a2118b3fb694e8e093ea886061c
0161;161ex;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a4ef94971f5b1daed4817272ba5c93a1
